CODFILIAL,CODGERENTE,CODSUPERVISOR,CODUSUR,CODFORNEC,VLVENDA,QT,QTCLIENTE,QTPED
2,1.0,31,818,405,2823.45,211.0,47,94
2,1.0,31,818,975,340.2,96.0,2,12
2,2.0,31,818,2971,77.9,2.0,2,2
2,,31,818,403,435.0,200.0,3,3
2,,31,818,405,0.0,0.0,5,5
2,1.0,42,818,405,1682.31,184.0,6,10
2,1.0,42,818,975,81.54,18.0,1,1
2,1.0,42,818,2971,239.0,5.0,2,2
2,1.0,42,818,3209,207.3,162.0,3,3
2,,42,818,405,0.0,0.0,6,6
2,1.0,37,819,403,235.0,100.0,2,2
2,1.0,37,819,405,552.07,48.0,6,17
2,1.0,2,820,405,1998.98,258.0,26,33
2,1.0,25,820,346,3028.8,565.0,3,6
2,1.0,25,820,403,344.0,100.0,2,2
2,1.0,25,820,405,2507.72,287.0,25,40
2,1.0,39,820,405,1008.13,154.0,22,31
2,1.0,42,820,405,4584.13,710.0,105,257
2,,42,820,405,0.0,0.0,1,1
2,1.0,37,821,346,43.51,9.0,3,4
2,1.0,37,821,403,408.55,113.0,4,4
2,1.0,37,821,405,2619.16,127.0,11,42
2,1.0,37,821,975,3998.52,1266.0,8,24
2,1.0,37,821,1203,217.56,84.0,2,3
2,4.0,54,823,405,594.85,60.0,14,18
2,4.0,54,823,2993,3441.92,439.0,24,46
2,4.0,54,823,3468,97.16,12.0,1,2
2,10.0,54,823,405,917.27,92.0,12,18
2,10.0,54,823,2993,2497.8,305.0,17,37
2,1.0,52,828,403,1101.0,250.0,3,3
2,1.0,52,828,405,52.86,5.0,3,3
2,1.0,52,828,975,35.34,6.0,1,1
2,1.0,52,828,1203,1143.6,293.0,31,40
2,1.0,52,828,2971,377.03,6.0,2,2
2,1.0,52,828,2993,694.35,77.0,6,6
2,1.0,52,828,3209,937.8,480.0,12,15
2,1.0,52,828,3248,546.09,153.0,5,6
2,1.0,52,828,3314,1595.19,1563.0,14,19
2,1.0,52,828,3330,53.64,36.0,1,1
2,1.0,52,828,3356,297.6,20.0,3,4
2,1.0,52,828,3461,1717.16,720.0,11,16
2,1.0,52,828,3549,3765.29,455.0,3,3
2,1.0,52,828,3570,452.64,136.0,5,5
2,1.0,52,828,3571,260.56,116.0,4,4
2,3.0,64,828,1203,23.58,6.0,1,1
2,3.0,64,828,3248,46.44,36.0,1,1
2,3.0,64,828,3461,29.76,12.0,1,1
2,3.0,64,828,3743,60.08,2.0,1,1
2,1.0,31,829,403,722.58,265.0,6,6
2,1.0,31,829,405,12.35,1.0,1,1
2,1.0,31,829,975,21.6,6.0,1,1
2,1.0,37,829,403,168.0,50.0,1,1
2,1.0,42,829,403,1065.95,314.0,7,10
2,1.0,42,829,405,1102.45,154.0,19,26
2,1.0,42,829,975,242.4,66.0,1,3
2,1.0,42,829,1203,50.58,18.0,8,9
2,1.0,42,829,2971,90.5,2.0,1,1
2,1.0,42,831,346,474.21,99.0,1,1
2,1.0,42,831,405,1361.52,38.0,6,6
2,1.0,30,832,346,4.99,1.0,1,1
2,1.0,30,832,405,26.99,1.0,1,1
2,1.0,30,832,975,51.3,18.0,2,2
2,1.0,30,832,1203,113.96,44.0,5,7
2,1.0,37,833,346,1967.33,351.0,8,18
2,1.0,37,833,403,1086.63,307.0,10,14
2,1.0,37,833,405,3673.74,437.0,15,52
2,,37,833,405,0.0,0.0,6,10
2,1.0,50,833,346,2157.64,378.0,12,26
2,1.0,50,833,405,44.13,3.0,1,1
2,1.0,50,833,2993,52.44,7.0,3,5
2,1.0,50,833,3209,933.25,535.0,15,23
2,1.0,50,833,3248,3005.59,817.0,9,13
2,1.0,50,833,3314,500.46,471.0,8,8
2,1.0,50,833,3330,8.52,6.0,1,1
2,1.0,50,833,3356,83.94,6.0,1,1
2,,50,833,405,0.0,0.0,3,3
2,1.0,55,833,405,121.05,9.0,4,4
2,1.0,55,833,2971,310.08,6.0,1,1
2,1.0,55,833,2993,25.77,3.0,3,3
2,1.0,55,833,3209,152.16,108.0,5,8
2,1.0,55,833,3248,227.04,48.0,2,2
2,1.0,55,833,3314,650.97,648.0,14,18
2,1.0,55,833,3330,80.52,48.0,1,1
2,1.0,55,833,3356,592.26,42.0,4,4
2,1.0,55,833,3461,1260.3,600.0,9,10
2,1.0,2,834,346,56.1,11.0,1,1
2,1.0,2,834,405,3992.81,178.0,24,44
2,1.0,2,834,975,17.1,6.0,1,1
2,1.0,25,834,975,43.2,12.0,1,1
2,2.0,31,834,2971,25.45,1.0,1,1
2,1.0,42,834,403,22.1,5.0,1,1
2,1.0,42,834,405,1696.53,84.0,8,12
2,1.0,42,834,975,34.68,12.0,1,1
2,1.0,2,835,405,74.25,15.0,4,5
2,1.0,42,835,405,470.24,35.0,29,32
2,1.0,5,836,405,37.5,6.0,1,1
2,1.0,5,836,975,88.8,30.0,2,3
2,1.0,5,836,1203,95.54,34.0,1,1
2,1.0,26,838,346,524.77,95.0,9,14
2,1.0,26,838,403,2669.12,866.0,31,42
2,1.0,26,838,405,1155.03,168.0,28,45
2,1.0,26,838,1203,14178.67,5073.0,77,268
2,,26,838,405,0.0,0.0,4,4
2,0.0,49,838,405,0.0,0.0,1,2
2,,49,838,346,298.19,37.0,7,10
2,,49,838,405,74.76,9.0,9,12
2,,49,838,1203,1131.57,381.0,22,25
2,1.0,2,839,346,334.2,60.0,1,1
2,1.0,2,839,403,60.48,11.0,1,4
2,1.0,2,839,405,1403.92,44.0,15,24
2,2.0,2,839,346,933.91,152.0,4,6
2,2.0,2,839,405,54.7,9.0,1,2
2,2.0,2,839,2971,194.63,6.0,1,3
2,2.0,2,839,3209,275.49,147.0,4,4
2,2.0,2,839,3248,50.46,28.0,1,1
2,,2,839,405,0.0,0.0,1,1
2,1.0,42,839,405,275.36,10.0,4,4
2,1.0,2,840,346,3117.1,640.0,1,6
2,1.0,2,840,403,144.0,50.0,1,1
2,1.0,2,840,405,5384.54,171.0,24,61
2,1.0,42,840,346,4984.55,982.0,2,9
2,1.0,42,840,403,340.26,111.0,4,4
2,1.0,42,840,405,3121.63,177.0,37,57
2,1.0,42,840,975,16.14,6.0,1,1
2,1.0,44,841,346,8045.95,1401.0,25,151
2,1.0,44,841,403,6359.08,1951.0,18,46
2,1.0,44,841,405,2693.69,226.0,25,59
2,1.0,44,841,975,6710.52,1692.0,8,74
2,1.0,44,841,1203,34005.82,11228.0,118,546
2,1.0,44,841,3209,413.39,177.0,5,5
2,1.0,47,841,346,247.08,27.0,4,4
2,1.0,47,841,1203,529.92,144.0,5,5
2,1.0,47,841,3248,38.97,3.0,2,2
2,3.0,47,841,19,113.88,12.0,1,1
2,3.0,47,841,975,212.04,36.0,1,2
2,3.0,47,841,1203,1926.54,476.0,14,15
2,3.0,47,841,3209,16.68,12.0,1,1
2,3.0,47,841,3248,243.45,73.0,2,2
2,3.0,47,841,3461,487.04,184.0,6,7
2,3.0,47,841,3743,630.84,21.0,4,4
2,1.0,2,842,403,361.19,104.0,3,3
2,1.0,2,842,405,287.98,38.0,22,32
2,2.0,2,842,346,12.64,2.0,1,1
2,2.0,2,842,405,298.7,47.0,20,31
2,2.0,2,842,975,135.9,30.0,2,4
2,2.0,2,842,2971,30088.23,360.0,7,11
2,,2,842,405,0.0,0.0,6,6
2,1.0,25,842,405,0.0,0.0,1,1
2,1.0,42,842,405,320.52,38.0,48,62
2,1.0,40,843,405,0.0,0.0,1,1
2,2.0,2,844,405,215.25,33.0,10,18
2,2.0,2,844,2971,25.45,1.0,1,1
2,2.0,2,844,3209,65.52,52.0,3,3
2,,2,844,405,0.0,0.0,16,20
2,2.0,31,844,405,16.14,2.0,3,4
2,2.0,31,844,2971,687.08,26.0,9,10
2,2.0,31,844,3209,195.17,79.0,7,8
2,2.0,31,844,3248,176.84,116.0,4,4
2,4.0,31,844,346,5357.51,819.0,12,36
2,4.0,31,844,405,109.58,15.0,5,9
2,4.0,31,844,975,54.0,12.0,2,2
2,4.0,31,844,2971,5905.26,113.0,12,27
2,4.0,31,844,3209,3702.45,1936.0,47,126
2,4.0,31,844,3248,1662.65,1240.0,16,27
2,4.0,31,844,3314,6772.01,7012.0,39,69
2,4.0,31,844,3330,779.95,323.0,6,9
2,4.0,31,844,3356,1244.47,82.0,10,12
2,4.0,31,844,3461,5916.68,3038.0,35,77
2,4.0,31,844,3486,2339.41,494.0,18,25
2,4.0,31,844,3549,871.02,140.0,10,12
2,4.0,31,844,3570,453.92,48.0,8,8
2,4.0,31,844,3571,5988.14,1837.0,34,51
2,4.0,31,844,3592,1553.08,379.0,9,18
2,10.0,31,844,346,340.34,46.0,1,1
2,10.0,31,844,2971,90.66,3.0,1,1
2,10.0,31,844,3209,1740.95,864.0,25,46
2,10.0,31,844,3248,1018.04,355.0,15,18
2,10.0,31,844,3314,1412.97,1605.0,6,8
2,10.0,31,844,3330,64.08,27.0,2,2
2,10.0,31,844,3461,3313.08,1354.0,30,43
2,10.0,31,844,3549,7.89,1.0,1,1
2,10.0,31,844,3570,19.74,6.0,1,1
2,10.0,31,844,3571,72.24,12.0,1,1
2,10.0,31,844,3592,1337.39,323.0,6,11
2,,31,844,405,0.0,0.0,1,1
2,4.0,31,845,19,127.32,12.0,1,1
2,4.0,31,845,346,2072.21,302.0,9,19
2,4.0,31,845,405,167.83,9.0,1,3
2,4.0,31,845,2971,47.63,1.0,1,1
2,4.0,31,845,3209,3066.25,1971.0,21,32
2,4.0,31,845,3248,3235.21,1395.0,43,63
2,4.0,31,845,3314,4328.49,4089.0,23,46
2,4.0,31,845,3330,1886.7,816.0,10,14
2,4.0,31,845,3356,4080.15,273.0,13,14
2,4.0,31,845,3461,13347.35,6308.0,40,89
2,4.0,31,845,3486,3063.71,541.0,12,12
2,4.0,31,845,3549,4095.8,638.0,13,16
2,4.0,31,845,3570,291.36,76.0,4,5
2,4.0,31,845,3571,10910.1,3501.0,47,84
2,4.0,31,845,3592,848.54,202.0,7,8
2,10.0,31,845,19,284.35,33.0,4,4
2,10.0,31,845,346,838.41,213.0,8,8
2,10.0,31,845,405,216.56,22.0,2,3
2,10.0,31,845,1203,429.42,102.0,2,3
2,10.0,31,845,2971,51.12,1.0,1,1
2,10.0,31,845,3209,3882.64,1742.0,23,40
2,10.0,31,845,3248,3376.43,1543.0,37,67
2,10.0,31,845,3314,897.18,834.0,12,15
2,10.0,31,845,3330,863.64,378.0,5,7
2,10.0,31,845,3461,9968.95,4304.0,46,93
2,10.0,31,845,3468,310.2,12.0,1,1
2,10.0,31,845,3549,6843.08,923.0,13,23
2,10.0,31,845,3570,244.8,68.0,5,5
2,10.0,31,845,3571,506.94,128.0,7,8
2,10.0,31,845,3592,287.28,72.0,2,4
2,1.0,44,846,346,2590.1,448.0,22,69
2,1.0,44,846,403,3433.81,932.0,6,25
2,1.0,44,846,405,5489.85,547.0,45,134
2,1.0,44,846,975,3348.24,732.0,11,35
2,1.0,44,846,1203,70702.12,23224.0,119,1009
2,1.0,44,846,2971,399.41,14.0,6,6
2,1.0,44,846,2993,263.14,25.0,3,4
2,1.0,44,846,3209,193.81,119.0,5,5
2,1.0,44,846,3248,1463.13,479.0,21,28
2,,44,846,405,0.0,0.0,20,30
2,1.0,55,846,19,953.22,102.0,6,11
2,1.0,55,846,346,3243.05,810.0,20,71
2,1.0,55,846,403,3911.31,944.0,6,12
2,1.0,55,846,405,3430.81,286.0,38,106
2,1.0,55,846,975,6263.52,1200.0,6,58
2,1.0,55,846,1203,79956.51,20918.0,104,1042
2,1.0,55,846,2971,1138.3,42.0,26,42
2,1.0,55,846,2993,9876.34,1131.0,31,95
2,1.0,55,846,3209,4077.95,2112.0,25,84
2,1.0,55,846,3248,3311.25,1269.0,23,39
2,1.0,55,846,3314,4961.48,5047.0,30,65
2,1.0,55,846,3330,14619.04,5936.0,30,76
2,1.0,55,846,3356,1291.25,86.0,18,22
2,1.0,55,846,3446,4132.46,65.0,3,6
2,1.0,55,846,3461,19697.02,8470.0,46,216
2,1.0,55,846,3486,42.97,11.0,2,2
2,1.0,55,846,3549,500.79,69.0,5,5
2,1.0,55,846,3570,228.98,62.0,4,7
2,1.0,55,846,3571,3603.86,914.0,17,40
2,1.0,55,846,3592,227.52,48.0,1,1
2,1.0,55,846,3642,1704.0,240.0,1,1
2,1.0,55,846,3743,6368.48,212.0,13,36
2,1.0,44,847,346,171.28,44.0,4,4
2,1.0,44,847,403,5315.55,1770.0,18,33
2,1.0,44,847,405,11.8,2.0,3,3
2,1.0,44,847,975,86.4,24.0,2,2
2,1.0,44,847,1203,1927.05,689.0,61,96
2,1.0,44,847,3209,1221.16,562.0,12,14
2,1.0,44,847,3248,140.13,91.0,1,1
2,1.0,47,847,346,1199.91,292.0,22,33
2,1.0,47,847,403,9429.57,2598.0,26,47
2,1.0,47,847,405,4085.48,506.0,121,201
2,1.0,47,847,975,194.4,54.0,3,5
2,1.0,47,847,1203,7435.85,2533.0,59,132
2,1.0,47,847,2993,292.36,25.0,1,1
2,1.0,47,847,3209,1741.38,738.0,14,20
2,,47,847,405,0.0,0.0,5,5
2,1.0,30,849,405,0.0,0.0,1,1
2,1.0,31,849,403,2359.31,849.0,18,22
2,1.0,31,849,405,903.65,64.0,16,24
2,1.0,31,849,1203,16.38,6.0,1,1
2,1.0,2,850,346,109.8,20.0,1,1
2,1.0,2,850,403,107.64,36.0,1,1
2,1.0,2,850,405,403.22,65.0,9,10
2,2.0,2,850,405,1023.07,131.0,3,4
2,2.0,2,850,2971,610.8,24.0,1,1
2,1.0,42,850,405,94.13,17.0,4,4
2,1.0,44,851,346,203.12,20.0,4,4
2,1.0,44,851,403,1479.31,371.0,3,6
2,1.0,44,851,405,1467.88,69.0,30,32
2,1.0,44,851,975,50.7,12.0,2,2
2,1.0,44,851,1203,33.12,9.0,1,1
2,1.0,44,851,2971,299.34,6.0,2,2
2,1.0,44,851,2993,164.62,15.0,2,2
2,1.0,44,851,3209,322.59,190.0,6,7
2,1.0,44,851,3248,1600.82,398.0,8,8
2,1.0,47,851,346,548.95,92.0,6,13
2,1.0,47,851,403,2910.75,763.0,14,18
2,1.0,47,851,405,3604.48,420.0,24,54
2,1.0,47,851,975,27.18,6.0,1,1
2,1.0,47,851,1203,556.06,191.0,9,10
2,1.0,47,851,2971,1461.95,35.0,3,7
2,1.0,47,851,2993,1077.44,129.0,2,3
2,1.0,47,851,3209,284.83,134.0,5,6
2,,47,851,405,0.0,0.0,2,2
2,1.0,55,851,403,3325.8,760.0,6,7
2,1.0,55,851,405,1457.29,176.0,24,57
2,1.0,55,851,975,204.54,36.0,4,5
2,1.0,55,851,2971,642.2,12.0,2,2
2,1.0,55,851,2993,2954.51,314.0,8,11
2,1.0,55,851,3209,312.28,168.0,5,5
2,1.0,55,851,3248,4102.46,1280.0,20,26
2,1.0,55,851,3314,4127.79,5061.0,11,18
2,1.0,55,851,3330,128.88,72.0,1,1
2,1.0,55,851,3356,1387.44,104.0,5,5
2,1.0,55,851,3461,3251.16,1326.0,15,19
2,1.0,55,851,3486,206.24,7.0,2,2
2,1.0,55,851,3549,4930.22,761.0,6,7
2,1.0,55,851,3570,1208.3,353.0,11,12
2,1.0,55,851,3571,961.62,167.0,8,11
2,1.0,55,851,3743,90.12,3.0,1,1
2,,55,851,403,0.0,0.0,1,1
2,1.0,25,853,405,393.63,41.0,4,5
2,2.0,25,853,2971,315.13,6.0,1,1
2,,25,853,405,0.0,0.0,2,2
2,2.0,31,853,346,45.2,4.0,1,1
2,2.0,31,853,405,2696.6,267.0,18,37
2,2.0,31,853,2971,5725.68,176.0,12,21
2,2.0,31,853,3209,1205.92,676.0,13,17
2,2.0,31,853,3248,1754.54,882.0,13,18
2,4.0,31,853,346,954.07,139.0,6,10
2,4.0,31,853,405,393.33,33.0,4,7
2,4.0,31,853,975,58.2,12.0,1,1
2,4.0,31,853,2971,2189.31,75.0,15,19
2,4.0,31,853,3209,3628.41,2041.0,15,25
2,4.0,31,853,3248,1371.06,742.0,14,20
2,4.0,31,853,3314,1831.56,2037.0,14,20
2,4.0,31,853,3330,3544.26,1658.0,19,23
2,4.0,31,853,3356,2071.3,150.0,14,18
2,4.0,31,853,3461,2698.02,1340.0,13,17
2,,31,853,405,0.0,0.0,20,30
2,1.0,2,856,403,315.0,100.0,1,1
2,1.0,2,856,405,424.17,41.0,10,15
2,2.0,2,856,405,2162.19,217.0,25,54
2,2.0,2,856,975,135.9,30.0,1,5
2,2.0,2,856,2971,706.81,23.0,3,4
2,2.0,2,856,3209,80.8,32.0,3,3
2,2.0,2,856,3248,157.78,12.0,3,3
2,,2,856,405,0.0,0.0,23,31
2,2.0,31,856,346,193.2,72.0,1,1
2,2.0,31,856,405,346.42,27.0,6,8
2,2.0,31,856,975,145.5,30.0,2,4
2,2.0,31,856,2971,1454.13,44.0,6,8
2,2.0,31,856,2993,496.48,47.0,3,3
2,2.0,31,856,3209,47.12,15.0,3,3
2,2.0,31,856,3248,244.51,179.0,4,5
2,4.0,31,856,346,409.12,176.0,3,3
2,4.0,31,856,405,886.34,95.0,4,10
2,4.0,31,856,975,232.8,48.0,3,8
2,4.0,31,856,2971,9709.9,243.0,11,19
2,4.0,31,856,2993,671.2,68.0,2,3
2,4.0,31,856,3209,421.02,210.0,9,9
2,4.0,31,856,3248,1270.22,358.0,10,12
2,4.0,31,856,3314,474.12,513.0,5,5
2,4.0,31,856,3330,340.62,154.0,4,4
2,4.0,31,856,3461,1411.93,706.0,13,13
2,4.0,31,856,3486,437.23,63.0,3,3
2,4.0,31,856,3549,165.87,23.0,2,2
2,4.0,31,856,3570,251.16,84.0,1,1
2,4.0,31,856,3571,556.5,214.0,4,4
2,,31,856,405,0.0,0.0,2,2
2,1.0,44,857,346,13.5,2.0,1,2
2,1.0,44,857,405,1104.95,102.0,10,18
2,1.0,47,857,346,33.02,5.0,2,2
2,1.0,47,857,403,324.0,102.0,3,3
2,1.0,47,857,405,1390.18,128.0,6,20
2,1.0,47,857,1203,16.86,6.0,1,1
2,1.0,31,860,975,43.2,12.0,1,1
2,1.0,37,860,403,323.0,100.0,1,1
2,1.0,37,860,405,0.0,0.0,6,8
2,1.0,42,860,346,243.47,61.0,3,5
2,1.0,42,860,403,1268.5,350.0,4,6
2,1.0,42,860,405,1683.4,190.0,43,86
2,1.0,42,860,975,546.42,126.0,2,11
2,1.0,42,860,2993,35.48,4.0,3,4
2,,42,860,405,0.0,0.0,7,9
2,1.0,50,860,346,127.54,19.0,4,6
2,1.0,50,860,405,194.27,15.0,3,6
2,1.0,50,860,975,473.76,102.0,3,12
2,1.0,50,860,2993,14.18,1.0,1,1
2,1.0,50,860,3209,402.48,288.0,7,8
2,1.0,50,860,3248,38.97,3.0,2,2
2,,50,860,405,0.0,0.0,1,1
2,1.0,44,861,403,3414.2,1030.0,7,10
2,1.0,44,861,405,329.76,52.0,6,7
2,1.0,47,861,346,2294.54,496.0,18,66
2,1.0,47,861,403,34331.33,9792.0,37,76
2,1.0,47,861,405,981.12,99.0,18,32
2,1.0,47,861,1203,674.55,222.0,7,10
2,1.0,47,861,2971,910.13,33.0,5,7
2,1.0,47,861,3209,155.88,72.0,4,5
2,,47,861,405,0.0,0.0,12,13
2,1.0,55,861,346,23.07,3.0,1,1
2,1.0,55,861,403,399.0,100.0,1,1
2,1.0,55,861,405,98.61,6.0,1,1
2,1.0,55,861,1203,2664.0,888.0,1,1
2,1.0,55,861,2993,292.6,34.0,1,1
2,1.0,55,861,3209,85.68,36.0,1,1
2,1.0,55,861,3248,380.54,190.0,2,2
2,1.0,55,861,3314,82.08,81.0,2,2
2,1.0,55,861,3461,88.26,42.0,2,2
2,1.0,55,861,3486,228.75,35.0,2,2
2,1.0,55,861,3570,233.94,66.0,2,2
2,1.0,55,861,3571,822.22,142.0,3,3
2,1.0,26,862,975,245.22,72.0,4,6
2,1.0,26,862,1203,2266.71,807.0,9,14
2,1.0,30,863,405,21.86,1.0,1,1
2,1.0,30,863,1203,65.52,24.0,1,1
2,1.0,32,863,403,3795.25,1175.0,5,8
2,1.0,32,863,405,0.0,0.0,1,1
2,1.0,32,863,1203,441.17,157.0,9,13
2,1.0,5,864,405,134.02,13.0,2,4
2,1.0,5,864,1203,3180.69,1101.0,26,70
2,1.0,5,864,2993,113.42,7.0,1,1
2,,5,864,405,0.0,0.0,14,15
2,1.0,32,864,346,24.08,4.0,1,1
2,1.0,32,864,403,2377.12,702.0,9,9
2,1.0,32,864,405,139.72,13.0,9,11
2,1.0,32,864,1203,1850.84,652.0,19,39
2,1.0,37,865,346,122.83,17.0,1,1
2,1.0,37,865,403,2324.5,530.0,2,2
2,1.0,37,865,405,429.64,54.0,11,14
2,1.0,37,865,975,5032.68,1296.0,19,38
2,1.0,37,865,2971,150.95,5.0,1,1
2,1.0,37,865,3209,85.88,38.0,3,4
2,1.0,37,865,3248,30.96,24.0,1,1
2,,37,865,405,0.0,0.0,5,6
2,1.0,51,865,2971,2584.56,48.0,1,1
2,1.0,44,867,346,54.0,8.0,1,1
2,1.0,44,867,405,0.0,0.0,10,10
2,1.0,44,867,1203,16.38,6.0,1,1
2,1.0,47,867,346,2198.46,352.0,13,31
2,1.0,47,867,403,101.65,19.0,1,2
2,1.0,47,867,405,35.94,3.0,3,3
2,1.0,47,867,1203,440.99,151.0,2,7
2,1.0,47,867,3209,30.36,12.0,1,1
2,,47,867,405,0.0,0.0,3,3
2,1.0,26,868,19,1534.15,157.0,6,13
2,1.0,26,868,346,2038.69,354.0,17,41
2,1.0,26,868,403,35349.41,9337.0,24,52
2,1.0,26,868,405,3726.85,281.0,9,41
2,1.0,26,868,1203,31808.28,8407.0,94,773
2,1.0,26,868,2971,276.52,10.0,3,3
2,1.0,26,868,2993,1862.18,210.0,7,13
2,1.0,26,868,3209,3247.94,1742.0,38,104
2,1.0,26,868,3248,8218.66,3739.0,34,105
2,1.0,26,868,3314,6244.95,6225.0,42,83
2,1.0,26,868,3330,8.95,5.0,1,1
2,1.0,26,868,3356,2270.07,137.0,12,17
2,1.0,26,868,3446,83.94,6.0,1,1
2,1.0,26,868,3461,5950.11,2455.0,34,79
2,1.0,26,868,3486,1177.95,166.0,6,6
2,1.0,26,868,3570,3541.0,1063.0,10,37
2,1.0,26,868,3571,1749.94,599.0,16,23
2,1.0,26,868,3592,817.98,202.0,7,7
2,1.0,26,868,3743,1055.6,35.0,4,7
2,1.0,30,868,403,153.0,50.0,1,1
2,1.0,30,868,1203,182.91,67.0,7,7
2,1.0,46,868,346,1446.28,229.0,10,38
2,1.0,46,868,403,9947.86,2595.0,30,46
2,1.0,46,868,405,2487.48,277.0,17,62
2,1.0,46,868,1203,26118.65,8796.0,63,709
2,1.0,46,868,2971,198.9,3.0,1,1
2,1.0,46,868,3209,224.91,143.0,12,14
2,1.0,46,868,3248,89.01,69.0,2,2
2,,46,868,405,0.0,0.0,17,24
2,1.0,26,869,346,903.94,127.0,8,14
2,1.0,26,869,403,17189.71,5312.0,25,43
2,1.0,26,869,405,392.64,20.0,5,6
2,1.0,26,869,1203,4180.53,1350.0,17,43
2,1.0,26,869,3209,351.08,188.0,4,7
2,,26,869,405,0.0,0.0,1,1
2,1.0,46,869,3209,6.57,3.0,1,1
2,,49,869,346,186.79,39.0,4,6
2,,49,869,405,34.7,2.0,3,3
2,,49,869,1203,2850.84,964.0,24,48
2,1.0,2,870,403,34.86,6.0,1,1
2,1.0,2,870,405,856.38,136.0,68,131
2,1.0,2,871,405,1228.79,166.0,31,46
2,1.0,44,872,405,31.0,5.0,3,3
2,1.0,47,872,405,0.0,0.0,1,1
2,1.0,37,875,346,2014.92,325.0,8,43
2,1.0,37,875,403,4664.7,1383.0,38,54
2,1.0,37,875,405,359.8,47.0,5,6
2,1.0,37,875,975,524.4,138.0,3,5
2,1.0,37,875,1203,5.62,2.0,1,1
2,1.0,37,875,2971,243.2,8.0,1,1
2,1.0,42,875,346,81.88,10.0,2,3
2,1.0,42,875,405,191.04,16.0,3,3
2,1.0,42,875,975,217.44,48.0,1,2
2,1.0,42,875,3248,674.05,221.0,12,12
2,1.0,50,875,346,1895.62,422.0,15,48
2,1.0,50,875,405,1528.89,147.0,15,40
2,1.0,50,875,975,2915.16,612.0,1,22
2,1.0,50,875,2971,1784.96,52.0,8,8
2,1.0,50,875,2993,1621.11,177.0,7,15
2,1.0,50,875,3209,1933.97,1181.0,16,30
2,1.0,50,875,3248,1853.16,684.0,15,29
2,1.0,50,875,3314,1217.25,1059.0,14,20
2,1.0,50,875,3330,762.06,378.0,5,8
2,1.0,50,875,3356,2171.46,138.0,2,4
2,1.0,55,875,3330,71.64,36.0,1,1
2,1.0,55,875,3356,167.88,12.0,1,1
2,1.0,46,878,346,483.14,73.0,7,10
2,1.0,46,878,403,24786.95,7730.0,59,107
2,1.0,46,878,405,122.24,20.0,10,12
2,1.0,46,878,975,364.8,96.0,3,12
2,1.0,46,878,1203,61.82,22.0,10,11
2,3.0,46,878,1203,5328.0,1776.0,1,1
2,,46,878,405,0.0,0.0,3,3
2,1.0,52,878,975,35.94,6.0,1,1
2,1.0,52,878,1203,3326.4,960.0,1,1
2,1.0,52,878,2971,271.98,9.0,1,1
2,1.0,52,878,3209,127.02,60.0,3,3
2,1.0,52,878,3330,49.35,15.0,1,1
2,1.0,52,878,3461,29.4,12.0,1,1
2,1.0,52,878,3743,180.24,6.0,1,1
2,1.0,26,879,346,212.96,44.0,3,3
2,1.0,26,879,403,16525.67,3730.0,25,37
2,1.0,26,879,405,2583.74,227.0,24,50
2,1.0,26,879,975,2799.9,558.0,7,23
2,1.0,26,879,2971,870.19,21.0,1,3
2,1.0,26,879,2993,2697.5,296.0,14,20
2,1.0,26,879,3209,1204.36,653.0,19,27
2,1.0,26,879,3248,1155.03,519.0,15,18
2,1.0,26,879,3314,2335.77,2655.0,15,20
2,1.0,26,879,3330,1782.61,797.0,14,16
2,1.0,26,879,3356,3152.22,216.0,7,10
2,1.0,26,879,3461,2004.57,811.0,17,26
2,1.0,26,879,3570,62.76,19.0,2,2
2,,26,879,405,0.0,0.0,8,10
2,1.0,46,879,346,1027.38,197.0,6,10
2,1.0,46,879,403,32795.6,9886.0,42,72
2,1.0,46,879,405,122.16,6.0,6,8
2,1.0,46,879,975,163.08,36.0,3,3
2,1.0,46,879,1203,14.05,5.0,3,3
2,1.0,46,879,2971,236.24,6.0,1,1
2,1.0,46,879,2993,8.87,1.0,1,1
2,6.0,60,879,3446,1084.21,71.0,5,6
2,1.0,50,881,3209,15.0,12.0,1,1
2,1.0,31,882,403,323.0,100.0,1,1
2,1.0,31,882,405,411.69,73.0,4,5
2,1.0,42,882,346,1760.48,268.0,2,19
2,1.0,42,882,403,168.12,51.0,2,2
2,1.0,42,882,405,951.5,136.0,7,8
2,1.0,42,882,1203,77.22,26.0,1,1
2,1.0,26,883,346,10231.19,1489.0,24,85
2,1.0,26,883,403,29988.4,6900.0,19,42
2,1.0,26,883,405,3210.8,356.0,51,150
2,1.0,26,883,975,1822.08,330.0,6,17
2,1.0,26,883,2971,1537.15,32.0,7,9
2,1.0,26,883,2993,2226.86,258.0,15,25
2,1.0,26,883,3209,11925.98,6008.0,37,76
2,1.0,26,883,3248,5017.1,2199.0,34,71
2,1.0,26,883,3314,4301.37,4248.0,33,67
2,1.0,26,883,3330,1253.2,544.0,12,13
2,1.0,26,883,3356,323.27,23.0,5,7
2,1.0,26,883,3461,25391.1,11825.0,51,165
2,1.0,26,883,3486,2681.63,507.0,22,27
2,1.0,26,883,3549,142.44,18.0,2,4
2,1.0,26,883,3570,413.12,95.0,7,10
2,1.0,26,883,3571,3096.57,1177.0,24,31
2,1.0,26,883,3592,227.52,52.0,3,3
2,1.0,26,883,3642,27.2,4.0,1,1
2,1.0,26,883,3743,715.0,25.0,5,5
